listingId,vehicles,vehicleOperable,numVehicles,pickup.city,pickup.state,delivery.city,delivery.state,truckMiles,price,price_per_mile,rv,van,travel trailer,car,atv,suv,pickup,other,motorcycle,heavy equipment,boat
41316303,Car,False,1,rahway,NJ,naples,FL,1280.4878048780488,525.0,0.41,0,0,0,1,0,0,0,0,0,0,0
40985324,Car,False,1,hyde park,NY,saint james city,FL,1343.283582089552,900.0,0.67,0,0,0,1,0,0,0,0,0,0,0
40985324,Car,False,1,hopewell junction,NY,englewood,FL,1293.103448275862,750.0,0.58,0,0,0,1,0,0,0,0,0,0,0
40985324,Car,False,1,farmington,CT,sarasota,FL,1315.7894736842106,750.0,0.57,0,0,0,1,0,0,0,0,0,0,0
40985324,Car,False,1,washington,CT,longboat key,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
40985324,Car,False,1,west haven,CT,cape coral,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41417081,Car,False,1,south windsor,CT,the villages,FL,1190.4761904761904,750.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41417081,Car,False,1,stafford springs,CT,brooksville,FL,1250.0,650.0,0.52,0,0,0,1,0,0,0,0,0,0,0
41417081,Car,False,1,new hartford,CT,dade city,FL,1214.2857142857142,595.0,0.49000000000000005,0,0,0,1,0,0,0,0,0,0,0
41417081,Car,False,1,seymour,CT,port richey,FL,1222.2222222222222,550.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41417081,Car,False,1,east providence,RI,tampa,FL,1315.7894736842104,500.0,0.38000000000000006,0,0,0,1,0,0,0,0,0,0,0
41481914,Car,False,1,farmington,CT,sarasota,FL,1315.7894736842106,750.0,0.57,0,0,0,1,0,0,0,0,0,0,0
41481914,Car,False,1,hopkinton,MA,sarasota,FL,1400.0,700.0,0.5,0,0,0,1,0,0,0,0,0,0,0
41481914,Car,False,1,brockton,MA,englewood,FL,1428.5714285714287,700.0,0.49,0,0,0,1,0,0,0,0,0,0,0
41481914,Car,False,1,milford,CT,sarasota,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41481914,Car,False,1,westport,MA,sarasota,FL,1395.3488372093022,600.0,0.43000000000000005,0,0,0,1,0,0,0,0,0,0,0
41486905,Van,False,1,medford,NY,hollywood,FL,1333.3333333333333,1000.0,0.75,0,1,0,0,0,0,0,0,0,0,0
41486905,Van,False,1,hartford,CT,fort lauderdale,FL,1384.6153846153845,900.0,0.65,0,1,0,0,0,0,0,0,0,0,0
41486905,Van,False,1,new britain,CT,miami,FL,1428.5714285714284,800.0,0.56,0,1,0,0,0,0,0,0,0,0,0
41486905,Van,False,1,west warren,MA,fort lauderdale,FL,1458.3333333333335,700.0,0.4799999999999999,0,1,0,0,0,0,0,0,0,0,0
41486905,Van,False,1,new britain,CT,miami,FL,1395.3488372093022,600.0,0.43000000000000005,0,1,0,0,0,0,0,0,0,0,0
41240823,Car,False,1,east windsor,CT,lake worth,FL,1372.549019607843,700.0,0.51,0,0,0,1,0,0,0,0,0,0,0
41240823,Car,False,1,manchester,CT,stuart,FL,1326.530612244898,650.0,0.48999999999999994,0,0,0,1,0,0,0,0,0,0,0
41240823,Car,False,1,wethersfield,CT,palm beach gardens,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41240823,Car,False,1,hartford,CT,jupiter,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41240823,Car,False,1,berlin,CT,palm city,FL,1282.051282051282,500.0,0.39,0,0,0,1,0,0,0,0,0,0,0
41443931,Car,False,1,new fairfield,CT,singer island,FL,1291.6666666666667,775.0,0.6,0,0,0,1,0,0,0,0,0,0,0
41443931,Car,False,1,manchester,CT,stuart,FL,1326.530612244898,650.0,0.48999999999999994,0,0,0,1,0,0,0,0,0,0,0
41443931,Car,False,1,wethersfield,CT,palm beach gardens,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41443931,Car,False,1,hartford,CT,jupiter,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41443931,Car,False,1,berlin,CT,palm city,FL,1282.051282051282,500.0,0.39,0,0,0,1,0,0,0,0,0,0,0
41121765,Car,False,1,bridgehampton,NY,jupiter,FL,1318.181818181818,725.0,0.55,0,0,0,1,0,0,0,0,0,0,0
41121765,Car,False,1,manchester,CT,stuart,FL,1326.530612244898,650.0,0.48999999999999994,0,0,0,1,0,0,0,0,0,0,0
41121765,Car,False,1,manorville,NY,hobe sound,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41121765,Car,False,1,groton,CT,palm city,FL,1306.8181818181818,575.0,0.44,0,0,0,1,0,0,0,0,0,0,0
41121765,Car,False,1,berlin,CT,palm city,FL,1282.051282051282,500.0,0.39,0,0,0,1,0,0,0,0,0,0,0
41389410,Car,False,1,brooklyn,NY,pascagoula,MS,1250.0,850.0,0.68,0,0,0,1,0,0,0,0,0,0,0
41389410,Car,False,1,west hartford,CT,orange beach,AL,1363.6363636363635,900.0,0.66,0,0,0,1,0,0,0,0,0,0,0
41389410,Car,False,1,richmond hill,NY,eglin afb,FL,1212.7272727272725,667.0,0.55,0,0,0,1,0,0,0,0,0,0,0
41389410,Car,False,1,groton,CT,pensacola,FL,1346.1538461538462,700.0,0.52,0,0,0,1,0,0,0,0,0,0,0
41389410,Car,False,1,philadelphia,PA,pensacola,FL,1153.8461538461538,600.0,0.52,0,0,0,1,0,0,0,0,0,0,0
41156535,Car,False,1,south windsor,CT,the villages,FL,1190.4761904761904,750.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41156535,Car,False,1,stafford springs,CT,brooksville,FL,1250.0,650.0,0.52,0,0,0,1,0,0,0,0,0,0,0
41156535,Car,False,1,new haven,CT,east palatka,FL,1078.4313725490197,550.0,0.51,0,0,0,1,0,0,0,0,0,0,0
41156535,Car,False,1,medford,NY,apopka,FL,1162.7906976744187,500.0,0.43,0,0,0,1,0,0,0,0,0,0,0
41156535,Car,False,1,medford,NY,apopka,FL,1162.7906976744187,500.0,0.43,0,0,0,1,0,0,0,0,0,0,0
41082129,Car,False,1,bridgehampton,NY,jupiter,FL,1318.181818181818,725.0,0.55,0,0,0,1,0,0,0,0,0,0,0
41082129,Car,False,1,manchester,CT,stuart,FL,1326.530612244898,650.0,0.48999999999999994,0,0,0,1,0,0,0,0,0,0,0
41082129,Car,False,1,manorville,NY,hobe sound,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41082129,Car,False,1,groton,CT,palm city,FL,1306.8181818181818,575.0,0.44,0,0,0,1,0,0,0,0,0,0,0
41082129,Car,False,1,berlin,CT,palm city,FL,1282.051282051282,500.0,0.39,0,0,0,1,0,0,0,0,0,0,0
41376785,Car,False,1,south windsor,CT,fernandina beach,FL,1056.3380281690143,750.0,0.7099999999999999,0,0,0,1,0,0,0,0,0,0,0
41376785,Car,False,1,stratford,CT,jacksonville,FL,1007.4626865671642,675.0,0.67,0,0,0,1,0,0,0,0,0,0,0
41376785,Car,False,1,newington,CT,saint marys,GA,1031.7460317460318,650.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41376785,Car,False,1,new haven,CT,east palatka,FL,1078.4313725490197,550.0,0.51,0,0,0,1,0,0,0,0,0,0,0
41376785,Car,False,1,hamden,CT,jacksonville,FL,1046.5116279069769,450.0,0.42999999999999994,0,0,0,1,0,0,0,0,0,0,0
40681681,Car,False,1,bedford hills,NY,st petersburg,FL,1206.896551724138,700.0,0.58,0,0,0,1,0,0,0,0,0,0,0
40681681,Car,False,1,newburgh,NY,clearwater,FL,1228.0701754385966,700.0,0.57,0,0,0,1,0,0,0,0,0,0,0
40681681,Car,False,1,bristol,CT,palm harbor,FL,1250.0,600.0,0.48,0,0,0,1,0,0,0,0,0,0,0
40681681,Car,False,1,cheshire,CT,tampa,FL,1250.0,600.0,0.48,0,0,0,1,0,0,0,0,0,0,0
40681681,Car,False,1,seymour,CT,port richey,FL,1222.2222222222222,550.0,0.45,0,0,0,1,0,0,0,0,0,0,0
40915646,SUV,False,1,oyster bay,NY,west palm beach,FL,1272.7272727272725,700.0,0.55,0,0,0,0,0,1,0,0,0,0,0
40915646,SUV,False,1,white plains,NY,boca raton,FL,1272.7272727272725,700.0,0.55,0,0,0,0,0,1,0,0,0,0,0
40915646,SUV,False,1,stamford,CT,palm beach gardens,FL,1250.0,650.0,0.52,0,0,0,0,0,1,0,0,0,0,0
40915646,SUV,False,1,bronxville,NY,west palm beach,FL,1250.0,650.0,0.52,0,0,0,0,0,1,0,0,0,0,0
40915646,SUV,False,1,westbury,NY,delray beach,FL,1282.051282051282,500.0,0.39,0,0,0,0,0,1,0,0,0,0,0
40834461,SUV,False,1,wappingers falls,NY,naples,FL,1363.6363636363635,900.0,0.66,0,0,0,0,0,1,0,0,0,0,0
40834461,SUV,False,1,new york,NY,naples,FL,1296.2962962962963,700.0,0.54,0,0,0,0,0,1,0,0,0,0,0
40834461,SUV,False,1,bronx,NY,naples,FL,1320.754716981132,700.0,0.53,0,0,0,0,0,1,0,0,0,0,0
40834461,SUV,False,1,fairfield,CT,fort myers,FL,1320.754716981132,700.0,0.53,0,0,0,0,0,1,0,0,0,0,0
40834461,SUV,False,1,danbury,CT,fort myers,FL,1346.1538461538462,700.0,0.52,0,0,0,0,0,1,0,0,0,0,0
41507431,Car,False,1,bronx,NY,lake city,FL,1015.625,650.0,0.64,0,0,0,1,0,0,0,0,0,0,0
41507431,Car,False,1,waterbury,CT,williston,FL,1129.032258064516,700.0,0.62,0,0,0,1,0,0,0,0,0,0,0
41507431,Car,False,1,shrewsbury,MA,tallahassee,FL,1273.5849056603772,675.0,0.53,0,0,0,1,0,0,0,0,0,0,0
41507431,Car,False,1,seymour,CT,port richey,FL,1222.2222222222222,550.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41507431,Car,False,1,e hartford,CT,tallahassee,FL,1217.948717948718,475.0,0.38999999999999996,0,0,0,1,0,0,0,0,0,0,0
40934077,Car,False,1,hopewell junction,NY,englewood,FL,1293.103448275862,750.0,0.58,0,0,0,1,0,0,0,0,0,0,0
40934077,Car,False,1,avon,CT,fort myers,FL,1379.3103448275863,800.0,0.58,0,0,0,1,0,0,0,0,0,0,0
40934077,Car,False,1,farmington,CT,sarasota,FL,1315.7894736842106,750.0,0.57,0,0,0,1,0,0,0,0,0,0,0
40934077,Car,False,1,washington,CT,longboat key,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
40934077,Car,False,1,milford,CT,sarasota,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41239120,SUV,False,1,larchmont,NY,sarasota,FL,1228.0701754385966,700.0,0.57,0,0,0,0,0,1,0,0,0,0,0
41239120,SUV,False,1,newburgh,NY,bradenton,FL,1228.0701754385966,700.0,0.57,0,0,0,0,0,1,0,0,0,0,0
41239120,SUV,False,1,waccabuc,NY,port charlotte,FL,1272.7272727272725,700.0,0.55,0,0,0,0,0,1,0,0,0,0,0
41239120,SUV,False,1,medford,NY,north port,FL,1274.5098039215686,650.0,0.51,0,0,0,0,0,1,0,0,0,0,0
41239120,SUV,False,1,bridgeport,CT,tampa,FL,1200.0,600.0,0.5,0,0,0,0,0,1,0,0,0,0,0
41443464,"Sedan Midsize, SUV Mid-size",False,1,north salem,NY,wellington,FL,2588.3720930232557,2226.0,0.86,0,0,0,1,0,0,0,0,0,0,0
41443464,"SUV Large, SUV Small",False,0,danbury,CT,wellington,FL,2592.5925925925926,1400.0,0.54,0,0,0,0,0,0,0,0,0,0,0
41443464,"Sedan Midsize, SUV Small",False,1,weston,CT,boca raton,FL,2604.166666666667,1250.0,0.4799999999999999,0,0,0,1,0,0,0,0,0,0,0
41443464,"Car, Car",False,2,new britain,CT,miami,FL,2804.878048780488,1150.0,0.41,0,0,0,2,0,0,0,0,0,0,0
41443464,Pickup,False,1,new britain,CT,fort lauderdale,FL,4285.714285714285,600.0,0.14,0,0,0,0,0,0,1,0,0,0,0
41340429,Car,False,1,hauppauge,NY,tampa,FL,1190.4761904761904,750.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41340429,Car,False,1,medford,NY,tampa,FL,1206.896551724138,700.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41340429,Car,False,1,cheshire,CT,tampa,FL,1250.0,600.0,0.48,0,0,0,1,0,0,0,0,0,0,0
41340429,Car,False,1,bristol,CT,sun city center,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41340429,Car,False,1,east providence,RI,tampa,FL,1315.7894736842104,500.0,0.38000000000000006,0,0,0,1,0,0,0,0,0,0,0
41367643,Car,False,1,hopewell junction,NY,englewood,FL,1293.103448275862,750.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41367643,Car,False,1,avon,CT,fort myers,FL,1379.3103448275863,800.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41367643,Car,False,1,farmington,CT,sarasota,FL,1315.7894736842106,750.0,0.57,0,0,0,1,0,0,0,0,0,0,0
41367643,Car,False,1,washington,CT,longboat key,FL,1276.595744680851,600.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41367643,Car,False,1,west haven,CT,cape coral,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41502201,Car,False,1,south windsor,CT,fernandina beach,FL,1056.3380281690143,750.0,0.7099999999999999,0,0,0,1,0,0,0,0,0,0,0
41502201,Car,False,1,newington,CT,saint marys,GA,1031.7460317460318,650.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41502201,Car,False,1,suffield,CT,saint marys,GA,1048.3870967741937,650.0,0.6199999999999999,0,0,0,1,0,0,0,0,0,0,0
41502201,Car,False,1,west warren,MA,jacksonville,FL,1111.111111111111,600.0,0.54,0,0,0,1,0,0,0,0,0,0,0
41502201,Car,False,1,hamden,CT,jacksonville,FL,1046.5116279069769,450.0,0.42999999999999994,0,0,0,1,0,0,0,0,0,0,0
41495105,SUV,False,1,new britain,CT,port st lucie,FL,1293.103448275862,750.0,0.58,0,0,0,0,0,1,0,0,0,0,0
41495105,SUV,False,1,south windsor,CT,jupiter,FL,1339.2857142857142,750.0,0.56,0,0,0,0,0,1,0,0,0,0,0
41495105,SUV,False,1,east hartford,CT,west palm beach,FL,1346.1538461538462,700.0,0.52,0,0,0,0,0,1,0,0,0,0,0
41495105,SUV,False,1,east windsor,CT,west palm beach,FL,1351.3513513513515,500.0,0.37,0,0,0,0,0,1,0,0,0,0,0
41495105,SUV,False,1,east windsor,CT,delray beach,FL,1388.888888888889,500.0,0.36,0,0,0,0,0,1,0,0,0,0,0
40848584,"Car, Car, Pickup",False,3,springfield,MA,ormond beach,FL,3490.566037735849,1850.0,0.53,0,0,0,2,0,0,1,0,0,0,0
40848584,"Car, SUV",False,2,waterbury,CT,daytona beach,FL,2264.1509433962265,1200.0,0.53,0,0,0,1,0,1,0,0,0,0,0
40848584,"Sedan Large, Sedan Midsize",False,2,new britain,CT,ormond beach,FL,2244.8979591836737,1100.0,0.48999999999999994,0,0,0,2,0,0,0,0,0,0,0
40848584,"Car, SUV",False,2,east windsor,CT,sanford,FL,2391.304347826087,1100.0,0.46,0,0,0,1,0,1,0,0,0,0,0
40848584,"Car, SUV, SUV, SUV, SUV, SUV",False,6,east windsor,CT,sanford,FL,7142.857142857143,3000.0,0.42,0,0,0,1,0,5,0,0,0,0,0
40994656,Car,False,1,south windsor,CT,the villages,FL,1190.4761904761904,750.0,0.63,0,0,0,1,0,0,0,0,0,0,0
40994656,Car,False,1,southampton,MA,orlando,FL,1250.0,750.0,0.6,0,0,0,1,0,0,0,0,0,0,0
40994656,Car,False,1,northampton,MA,new smyrna beach,FL,1206.896551724138,700.0,0.58,0,0,0,1,0,0,0,0,0,0,0
40994656,Car,False,1,oxford,MA,ocoee,FL,1272.7272727272725,700.0,0.55,0,0,0,1,0,0,0,0,0,0,0
40994656,Car,False,1,manchester,CT,kissimmee,FL,1224.4897959183675,600.0,0.48999999999999994,0,0,0,1,0,0,0,0,0,0,0
41069753,Car,False,1,avon,CT,fort myers,FL,1379.3103448275863,800.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41069753,Car,False,1,greenwich,CT,naples,FL,1339.2857142857142,750.0,0.56,0,0,0,1,0,0,0,0,0,0,0
41069753,Car,False,1,old saybrook,CT,naples,FL,1400.0,700.0,0.5,0,0,0,1,0,0,0,0,0,0,0
41069753,Car,False,1,middlefield,CT,fort myers beach,FL,1382.9787234042553,650.0,0.47,0,0,0,1,0,0,0,0,0,0,0
41069753,Car,False,1,west haven,CT,cape coral,FL,1333.3333333333333,600.0,0.45,0,0,0,1,0,0,0,0,0,0,0
41342163,Car,False,1,south windsor,CT,fernandina beach,FL,1056.3380281690143,750.0,0.7099999999999999,0,0,0,1,0,0,0,0,0,0,0
41342163,Car,False,1,newington,CT,saint marys,GA,1031.7460317460318,650.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41342163,Car,False,1,suffield,CT,saint marys,GA,1048.3870967741937,650.0,0.6199999999999999,0,0,0,1,0,0,0,0,0,0,0
41342163,Car,False,1,north dighton,MA,jacksonville,FL,1120.689655172414,650.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41342163,Car,False,1,hamden,CT,jacksonville,FL,1046.5116279069769,450.0,0.42999999999999994,0,0,0,1,0,0,0,0,0,0,0
41477003,Car,False,1,south windsor,CT,fernandina beach,FL,1056.3380281690143,750.0,0.7099999999999999,0,0,0,1,0,0,0,0,0,0,0
41477003,Car,False,1,newington,CT,saint marys,GA,1031.7460317460318,650.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41477003,Car,False,1,suffield,CT,saint marys,GA,1048.3870967741937,650.0,0.6199999999999999,0,0,0,1,0,0,0,0,0,0,0
41477003,Car,False,1,north dighton,MA,jacksonville,FL,1120.689655172414,650.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41477003,Car,False,1,hamden,CT,jacksonville,FL,1046.5116279069769,450.0,0.42999999999999994,0,0,0,1,0,0,0,0,0,0,0
41494374,Dually,False,0,east windsor,CT,east moline,IL,1056.3380281690143,750.0,0.7099999999999999,0,0,0,0,0,0,0,0,0,0,0
41494374,SUV Mid-size,False,0,east windsor,CT,davenport,IA,1052.6315789473686,600.0,0.57,0,0,0,0,0,0,0,0,0,0,0
41494374,Pickup Crew Cab,False,0,east windsor,CT,davenport,IA,1052.6315789473686,600.0,0.57,0,0,0,0,0,0,0,0,0,0,0
41494374,Coupe,False,0,east windsor,CT,east moline,IL,1052.6315789473686,600.0,0.57,0,0,0,0,0,0,0,0,0,0,0
41494374,Sedan Midsize,False,1,east windsor,CT,east moline,IL,1052.6315789473686,600.0,0.57,0,0,0,1,0,0,0,0,0,0,0
41496430,Pickup,False,1,newburgh,NY,cedar rapids,IA,1021.1267605633803,725.0,0.71,0,0,0,0,0,0,1,0,0,0,0
41496430,Car,False,1,bronx,NY,hiawatha,IA,1031.7460317460318,650.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41496430,Car,False,1,poughkeepsie,NY,hiawatha,IA,1052.6315789473686,600.0,0.57,0,0,0,1,0,0,0,0,0,0,0
41496430,SUV,False,1,glen head,NY,hiawatha,IA,1052.6315789473686,600.0,0.57,0,0,0,0,0,1,0,0,0,0,0
41496430,SUV,False,1,waterbury,CT,hiawatha,IA,1100.0,550.0,0.5,0,0,0,0,0,1,0,0,0,0,0
41288404,SUV,False,1,saint james,NY,maquoketa,IA,1041.6666666666667,750.0,0.72,0,0,0,0,0,1,0,0,0,0,0
41288404,SUV,False,1,rye,NY,charlotte,IA,985.9154929577466,700.0,0.71,0,0,0,0,0,1,0,0,0,0,0
41288404,SUV,False,1,glen head,NY,hiawatha,IA,1052.6315789473686,600.0,0.57,0,0,0,0,0,1,0,0,0,0,0
41288404,SUV,False,1,shelton,CT,maquoketa,IA,1057.6923076923076,550.0,0.52,0,0,0,0,0,1,0,0,0,0,0
41288404,SUV,False,1,englewood,NJ,maquoketa,IA,980.3921568627451,500.0,0.51,0,0,0,0,0,1,0,0,0,0,0
41471729,Pickup,False,1,albany,NY,boise,ID,2499.9999999999995,1400.0,0.56,0,0,0,0,0,0,1,0,0,0,0
41471729,Car,False,1,greenwich,CT,eagle,ID,2500.0,1100.0,0.44,0,0,0,1,0,0,0,0,0,0,0
41471729,Car,False,1,greenwich,CT,eagle,ID,2500.0,1100.0,0.44,0,0,0,1,0,0,0,0,0,0,0
41471729,Car,False,1,albany,NY,boise,ID,2500.0,950.0,0.38,0,0,0,1,0,0,0,0,0,0,0
41471729,Sedan Large,False,1,scituate,MA,boise,ID,2702.702702702703,1000.0,0.37,0,0,0,1,0,0,0,0,0,0,0
41498208,Car,False,1,new britain,CT,elkhart,IN,781.25,500.0,0.64,0,0,0,1,0,0,0,0,0,0,0
41498208,Car,False,1,jamaica,NY,elkhart,IN,714.2857142857143,450.0,0.63,0,0,0,1,0,0,0,0,0,0,0
41498208,Car,False,1,hamden,CT,chicago,IL,877.1929824561404,500.0,0.57,0,0,0,1,0,0,0,0,0,0,0
41498208,Car,False,1,avenel,NJ,elkhart,IN,681.8181818181819,300.0,0.43999999999999995,0,0,0,1,0,0,0,0,0,0,0
41498208,Car,False,1,warwick,RI,elkhart,IN,853.6585365853659,350.0,0.41,0,0,0,1,0,0,0,0,0,0,0
41489709,Sedan Midsize,False,1,shelton,CT,wichita,KS,1475.4098360655737,900.0,0.61,0,0,0,1,0,0,0,0,0,0,0
41489709,Car,False,1,bordentown,NJ,newton,KS,1315.7894736842106,750.0,0.57,0,0,0,1,0,0,0,0,0,0,0
41489709,Car,False,1,yaphank,NY,meriden,KS,1363.6363636363635,750.0,0.55,0,0,0,1,0,0,0,0,0,0,0
41489709,Car,False,1,hamden,CT,el dorado,KS,1462.264150943396,775.0,0.53,0,0,0,1,0,0,0,0,0,0,0
41489709,Car,False,1,bridgeport,CT,stillwater,OK,1500.0,750.0,0.5,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,springfield,MA,hyannis,MA,149.5726495726496,175.0,1.17,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,centereach,NY,hyannis,MA,285.7142857142857,300.0,1.05,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,beacon,NY,hyannis,MA,257.7319587628866,250.0,0.9699999999999999,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,watertown,CT,hyannis,MA,200.0,180.0,0.9,0,0,0,1,0,0,0,0,0,0,0
41483518,Pickup,False,1,stratford,CT,raynham,MA,156.25,125.0,0.8,0,0,0,0,0,0,1,0,0,0,0
41483518,Car,False,1,springfield,MA,hyannis,MA,149.5726495726496,175.0,1.17,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,centereach,NY,hyannis,MA,285.7142857142857,300.0,1.05,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,beacon,NY,hyannis,MA,257.7319587628866,250.0,0.9699999999999999,0,0,0,1,0,0,0,0,0,0,0
41483518,Car,False,1,watertown,CT,hyannis,MA,200.0,180.0,0.9,0,0,0,1,0,0,0,0,0,0,0
41483518,Pickup,False,1,stratford,CT,raynham,MA,156.25,125.0,0.8,0,0,0,0,0,0,1,0,0,0,0
41220093,Pickup,True,1,new britain,CT,east windsor,NJ,163.04347826086956,300.0,1.84,0,0,0,0,0,0,1,0,0,0,0
41220093,Pickup,True,1,new britain,CT,hightstown,NJ,163.3986928104575,250.0,1.53,0,0,0,0,0,0,1,0,0,0,0
41220093,Pickup Full-size,True,0,bristol,CT,capitol heights,MD,326.0869565217392,450.0,1.3799999999999997,0,0,0,0,0,0,0,0,0,0,0
41220093,Pickup,True,1,new britain,CT,new castle,DE,237.22627737226276,325.0,1.37,0,0,0,0,0,0,1,0,0,0,0
41220093,Pickup,False,1,east windsor,CT,glen burnie,MD,327.10280373831773,350.0,1.07,0,0,0,0,0,0,1,0,0,0,0
41287961,Pickup,False,1,east windsor,CT,capitol heights,MD,356.5217391304348,410.0,1.15,0,0,0,0,0,0,1,0,0,0,0
41287961,Pickup,False,1,west warren,MA,windsor mill,MD,363.6363636363636,400.0,1.1,0,0,0,0,0,0,1,0,0,0,0
41287961,Pickup,False,1,east windsor,CT,glen burnie,MD,327.10280373831773,350.0,1.07,0,0,0,0,0,0,1,0,0,0,0
41287961,Pickup,False,1,east windsor,CT,manassas,VA,391.566265060241,325.0,0.83,0,0,0,0,0,0,1,0,0,0,0
41287961,Pickup,False,1,east windsor,CT,manassas,VA,394.7368421052632,300.0,0.76,0,0,0,0,0,0,1,0,0,0,0
41435876,"Car, SUV, SUV, SUV, SUV",False,5,framingham,MA,aurora,MO,7105.263157894737,2700.0,0.38,0,0,0,1,0,4,0,0,0,0,0
41435876,"Car, Car, SUV, SUV, SUV, SUV, SUV, SUV",False,8,east windsor,CT,aurora,MO,11034.48275862069,3200.0,0.29,0,0,0,2,0,6,0,0,0,0,0
41435876,"Car, Car, Car, Car, Car, Car, Car, Car, Car, SUV",False,10,east windsor,CT,aurora,MO,13793.103448275862,4000.0,0.29,0,0,0,9,0,1,0,0,0,0,0
41435876,3 Car,False,3,newburgh,NY,aurora,MO,3749.9999999999995,1050.0,0.28,0,0,0,3,0,0,0,0,0,0,0
41435876,"Car, Car, SUV, SUV, SUV, SUV, SUV, SUV, SUV",False,9,east windsor,CT,aurora,MO,12115.384615384615,3150.0,0.26,0,0,0,2,0,7,0,0,0,0,0
41505092,Car,False,1,brooklyn,NY,springfield,MO,1186.4406779661017,700.0,0.59,0,0,0,1,0,0,0,0,0,0,0
41505092,Car,False,1,southington,CT,fort leonard wood,MO,1206.896551724138,700.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41505092,Car,False,1,quincy,MA,rogers,AR,1509.433962264151,800.0,0.53,0,0,0,1,0,0,0,0,0,0,0
41505092,Van,False,1,east taunton,MA,ozark,MO,1428.5714285714287,700.0,0.49,0,1,0,0,0,0,0,0,0,0,0
41505092,Car,False,1,framingham,MA,springfield,MO,1395.3488372093022,600.0,0.43000000000000005,0,0,0,1,0,0,0,0,0,0,0
41461010,Car,False,1,southington,CT,fort leonard wood,MO,1206.896551724138,700.0,0.58,0,0,0,1,0,0,0,0,0,0,0
41461010,"Car, SUV",False,2,framingham,MA,ballwin,MO,2391.304347826087,1100.0,0.46,0,0,0,1,0,1,0,0,0,0,0
41461010,"Car, Car, SUV, SUV, SUV, SUV, SUV, SUV",False,8,east windsor,CT,aurora,MO,11034.48275862069,3200.0,0.29,0,0,0,2,0,6,0,0,0,0,0
41461010,"Car, Car, Car, Car, Car, Car, Car, Car, Car, SUV",False,10,east windsor,CT,aurora,MO,13793.103448275862,4000.0,0.29,0,0,0,9,0,1,0,0,0,0,0
41461010,"Car, Car, SUV, SUV, SUV, SUV, SUV, SUV, SUV",False,9,east windsor,CT,aurora,MO,12115.384615384615,3150.0,0.26,0,0,0,2,0,7,0,0,0,0,0
41391373,Car,False,1,new haven,CT,huntersville,NC,722.8915662650603,600.0,0.83,0,0,0,1,0,0,0,0,0,0,0
41391373,Car,False,1,new britain,CT,charlotte,NC,763.8888888888889,550.0,0.72,0,0,0,1,0,0,0,0,0,0,0
41391373,Car,False,1,levittown,NY,monroe,NC,714.2857142857143,500.0,0.7,0,0,0,1,0,0,0,0,0,0,0
41391373,Car,False,1,newington,CT,charlotte,NC,781.25,500.0,0.64,0,0,0,1,0,0,0,0,0,0,0
41391373,Car,False,1,medford,NY,monroe,NC,737.7049180327868,450.0,0.61,0,0,0,1,0,0,0,0,0,0,0
